#  NACA 2814                                       
#  alpha =   1.4768
#  Mach  =   0.0000
#  Reyn  =   110000
#  Ncrit =  12.0000
#
#    x           cf
    1.32272       0.00000    
    1.37496       0.00000    
    1.43417       0.00000    
    1.50131       0.00000    
    1.57743       0.00000    
    1.66372       0.00000    
    1.76155       0.00000    
    1.87245       0.00000    
    1.99817       0.00000    

   0.766382E-03  0.875877E-03
   0.146544E-02  0.805972E-02
   0.240290E-02  0.141857E-01
   0.358061E-02  0.188889E-01
   0.499817E-02  0.221858E-01
   0.665500E-02  0.241950E-01
   0.855236E-02  0.251798E-01
   0.106948E-01  0.253867E-01
   0.130911E-01  0.250405E-01
   0.157552E-01  0.243208E-01
   0.187069E-01  0.233611E-01
   0.219723E-01  0.222553E-01
   0.255849E-01  0.210719E-01
   0.295867E-01  0.198558E-01
   0.340288E-01  0.186348E-01
   0.389730E-01  0.174315E-01
   0.444923E-01  0.162554E-01
   0.506707E-01  0.151150E-01
   0.576015E-01  0.140157E-01
   0.653819E-01  0.129615E-01
   0.741045E-01  0.119561E-01
   0.838430E-01  0.110026E-01
   0.946370E-01  0.101058E-01
   0.106478      0.926881E-02
   0.119308      0.849422E-02
   0.133025      0.778180E-02
   0.147504      0.713026E-02
   0.162617      0.653554E-02
   0.178248      0.599259E-02
   0.194297      0.549618E-02
   0.210686      0.504048E-02
   0.227354      0.462033E-02
   0.244254      0.423091E-02
   0.261348      0.386787E-02
   0.278610      0.352718E-02
   0.296018      0.320541E-02
   0.313553      0.289923E-02
   0.331201      0.260569E-02
   0.348950      0.232207E-02
   0.366789      0.204584E-02
   0.384711      0.177484E-02
   0.402707      0.150759E-02
   0.420771      0.124329E-02
   0.438896      0.982525E-03
   0.457078      0.727593E-03
   0.475311      0.483069E-03
   0.493590      0.256054E-03
   0.511913      0.557019E-04
   0.530274     -0.108411E-03
   0.548670     -0.228886E-03
   0.567098     -0.304091E-03
   0.585554     -0.340145E-03
   0.604035     -0.347757E-03
   0.622536     -0.341791E-03
   0.641056     -0.328191E-03
   0.659589     -0.314679E-03
   0.678129     -0.303386E-03
   0.696668     -0.294228E-03
   0.715193     -0.286809E-03
   0.733682     -0.280766E-03
   0.752097     -0.275810E-03
   0.770369     -0.271724E-03
   0.788379     -0.268344E-03
   0.805933     -0.265551E-03
   0.822959     -0.263157E-03
   0.839720     -0.260919E-03
   0.856325     -0.258724E-03
   0.872817     -0.256518E-03
   0.889196     -0.254289E-03
   0.905421     -0.252058E-03
   0.921408     -0.249880E-03
   0.937012     -0.247853E-03
   0.952024     -0.246126E-03
   0.966181     -0.244912E-03
   0.979220     -0.244514E-03
   0.990945     -0.202996E-03
    1.00000     -0.189867E-03
    1.00010       0.00000    
    1.00899       0.00000    
    1.01913       0.00000    
    1.03065       0.00000    
    1.04373       0.00000    
    1.05856       0.00000    
    1.07540       0.00000    
    1.09450       0.00000    
    1.11616       0.00000    
    1.14074       0.00000    
    1.16860       0.00000    
    1.20020       0.00000    
    1.23603       0.00000    
    1.27666       0.00000    
    1.32272       0.00000    
    1.37496       0.00000    
    1.43417       0.00000    
    1.50131       0.00000    
    1.57743       0.00000    
    1.66372       0.00000    
    1.76155       0.00000    
    1.87245       0.00000    
    1.99817       0.00000    

